MCAccept 67 xShift: 9.41998 crossingAngle: 14.2815 axialRotation: -94.8103 zShift: 6.83779 energy: 10.9254
MCAccept 68 xShift: 9.41998 crossingAngle: 14.2815 axialRotation: -94.6317 zShift: 6.83779 energy: 10.8517
MCReject   xShift: 9.41998 crossingAngle: 14.2815 axialRotation: -94.5251 zShift: 6.83779 energy: 11.3221
MCAccept 69 xShift: 9.43011 crossingAngle: 14.2815 axialRotation: -94.6317 zShift: 6.83779 energy: 10.8517
MCReject   xShift: 9.43011 crossingAngle: 14.2815 axialRotation: -94.7128 zShift: 6.83779 energy: 11.3225
MCReject   xShift: 9.43011 crossingAngle: 14.2815 axialRotation: -94.7202 zShift: 6.83779 energy: 12.031
MCReject   xShift: 9.43011 crossingAngle: 14.2815 axialRotation: -94.6317 zShift: 6.85195 energy: 11.9634
MCReject   xShift: 9.41937 crossingAngle: 14.2815 axialRotation: -94.6317 zShift: 6.83779 energy: 11.2484
MCReject   xShift: 9.43011 crossingAngle: 14.2815 axialRotation: -94.7728 zShift: 6.83779 energy: 11.2484
MCReject   xShift: 9.41876 crossingAngle: 14.2815 axialRotation: -94.6317 zShift: 6.83779 energy: 11.3225
MCReject   xShift: 9.43011 crossingAngle: 14.2815 axialRotation: -94.6317 zShift: 6.82992 energy: 12.0686
MCAccept 70 xShift: 9.43011 crossingAngle: 14.2815 axialRotation: -94.6317 zShift: 6.83587 energy: 10.9339
MCReject   xShift: 9.43011 crossingAngle: 14.2105 axialRotation: -94.6317 zShift: 6.83587 energy: 12.0402
MCReject   xShift: 9.43011 crossingAngle: 14.314 axialRotation: -94.6317 zShift: 6.83587 energy: 11.2575
MCAccept 71 xShift: 9.43011 crossingAngle: 14.2815 axialRotation: -94.6317 zShift: 6.84124 energy: 11.3072
MCAccept 72 xShift: 9.44575 crossingAngle: 14.2815 axialRotation: -94.6317 zShift: 6.84124 energy: 10.8363
MCReject   xShift: 9.43909 crossingAngle: 14.2815 axialRotation: -94.6317 zShift: 6.84124 energy: 11.2334
MCReject   xShift: 9.44575 crossingAngle: 14.2815 axialRotation: -94.5183 zShift: 6.84124 energy: 12.0145
MCAccept 73 xShift: 9.44575 crossingAngle: 14.2815 axialRotation: -94.4903 zShift: 6.84124 energy: 10.9101
MCReject   xShift: 9.44575 crossingAngle: 14.2815 axialRotation: -94.4501 zShift: 6.84124 energy: 11.2329
MCReject   xShift: 9.44575 crossingAngle: 14.2815 axialRotation: -94.4903 zShift: 6.83898 energy: 12.0253
MCAccept 74 xShift: 9.44575 crossingAngle: 14.2815 axialRotation: -94.5072 zShift: 6.84124 energy: 10.8363
MCReject   xShift: 9.44575 crossingAngle: 14.3557 axialRotation: -94.5072 zShift: 6.84124 energy: 11.3067
MCReject   xShift: 9.44575 crossingAngle: 14.2815 axialRotation: -94.501 zShift: 6.84124 energy: 12.0145
MCAccept 75 xShift: 9.44575 crossingAngle: 14.2018 axialRotation: -94.5072 zShift: 6.84124 energy: 10.9101
MCAccept 76 xShift: 9.44575 crossingAngle: 14.3809 axialRotation: -94.5072 zShift: 6.84124 energy: 10.9101
MCReject   xShift: 9.44575 crossingAngle: 14.3874 axialRotation: -94.5072 zShift: 6.84124 energy: 12.0145
MCReject   xShift: 9.44575 crossingAngle: 14.3809 axialRotation: -94.5178 zShift: 6.84124 energy: 12.0145
