runNumber,xShift,crossingAngle,negAngle,axialRotation,negRot,zShift,density,interface
4691,7.5,35.0,True,77.813,True,2.6531,0.95,000110011001100110000
4694,7.2801,43.6383,True,37.4786,True,0.6261,0.99,000110011001100110000
4697,7.5,42.5521,True,73.2092,True,2.5448,1.0,000110011001100110000
4702,7.5,35.0,True,65.264,True,0.7377,1.0,000110011001100110000
4704,7.5,35.7585,True,74.4622,True,3.5579,0.95,000110011001100110000
4706,7.449,36.4634,True,16.1832,True,3.8592,1.0,000110011001100110000
4707,7.1956,36.7023,True,64.4721,True,1.7761,1.0,000110011001100110000
4708,6.5824,35.0374,True,61.8364,True,1.8141,1.0,000110011001100110000
4709,7.3438,35.0,True,27.939,True,0.6696,0.98,000110011001100110000
4712,6.9035,44.4,True,30.262,True,4.1913,1.0,000110011001100110000
4713,6.9156,39.2342,True,41.5647,True,0.7789,0.98,000110011001100110000
4714,7.0471,39.8834,True,73.9136,True,1.2306,0.85,000110011001100110000
4716,7.4845,37.5415,True,60.6995,True,1.2265,1.0,000110011001100110000
4719,6.5843,35.7825,True,63.6738,True,4.8747,0.96,000110011001100110000
4721,6.7102,43.1797,True,42.0128,True,4.8626,1.0,000110011001100110000
4723,6.9315,39.5874,True,64.3447,True,3.6298,1.0,000110011001100110000
4724,7.4041,42.5319,True,65.3788,True,0.6197,1.0,000110011001100110000
4725,6.8843,41.2559,True,40.5984,True,1.6836,1.0,000110011001100110000
4726,7.3221,36.5066,True,14.5048,True,2.6668,0.99,000110011001100110000
4731,7.5,38.322,True,20.6149,True,1.5748,1.0,000110011001100110000
4735,7.4545,35.6005,True,26.9458,True,5.6579,0.98,000110011001100110000
4736,6.6622,38.4034,True,64.2808,True,1.602,1.0,000110011001100110000
4737,6.5679,43.0796,True,54.8564,True,1.2202,1.0,000110011001100110000
4739,7.2568,44.1976,True,49.5855,True,2.4713,1.0,000110011001100110000
4740,6.7388,45.0,True,53.5343,True,2.2295,1.0,000110011001100110000
4741,7.3971,40.7912,True,32.0492,True,4.1021,1.0,000110011001100110000
4742,6.7765,42.9051,True,67.8547,True,3.6396,0.96,000110011001100110000
4744,6.5162,39.7383,True,50.8316,True,2.0543,1.0,000110011001100110000
4746,6.7833,36.7766,True,41.2498,True,3.3326,1.0,000110011001100110000
4748,7.5,42.5968,True,83.7871,True,1.7668,0.93,000110011001100110000
4749,7.3713,36.351,True,54.2097,True,1.1453,1.0,000110011001100110000
4750,7.1192,40.4088,True,49.6556,True,1.5197,1.0,000110011001100110000
4752,7.006,42.5139,True,63.1812,True,0.9667,1.0,000110011001100110000
4754,7.4339,35.0,True,54.5862,True,1.8757,1.0,000110011001100110000
4756,7.351,45.0,True,64.8968,True,0.8215,1.0,000110011001100110000
4758,7.3101,42.1281,True,61.2568,True,1.4068,1.0,000110011001100110000
4759,6.8514,35.0,True,56.9951,True,3.0072,1.0,000110011001100110000
4760,6.9355,41.2702,True,61.9546,True,4.1466,1.0,000110011001100110000
4769,7.4962,37.63,True,79.2822,True,5.4571,0.99,000110011001100110000
4770,7.2265,39.3075,True,40.7304,True,0.5016,0.98,000110011001100110000
4772,6.6187,35.0,True,62.8673,True,1.8521,0.99,000110011001100110000
4774,6.7183,42.3669,True,50.4231,True,0.4119,0.99,000110011001100110000
4776,7.4074,42.189,True,48.9708,True,2.2597,1.0,000110011001100110000
4777,6.7411,45.0,True,51.236,True,0.06,0.99,000110011001100110000
4778,7.2473,37.0652,True,58.5055,True,0.9228,0.99,000110011001100110000
4780,7.3406,41.2421,True,36.5518,True,0.16,0.98,000110011001100110000
4782,7.5,38.2752,True,72.8946,True,0.4191,0.98,000110011001100110000
4786,7.5,36.9488,True,1.6465,True,5.1813,0.93,000110011001100110000
4787,6.5586,44.9781,True,54.9836,True,2.8778,1.0,000110011001100110000
4788,6.7795,41.2052,True,61.7956,True,2.8973,1.0,000110011001100110000
4789,7.4329,45.0,True,16.5205,True,4.8588,1.0,000110011001100110000
4790,7.2782,35.0,True,79.9781,True,2.1064,0.97,000110011001100110000
4792,7.3268,37.611,True,48.5511,True,4.0214,1.0,000110011001100110000
4793,6.5048,42.9463,True,61.184,True,3.6984,1.0,000110011001100110000
4796,7.5,44.4465,True,28.0375,True,3.1214,1.0,000110011001100110000
4799,7.2064,36.226,True,57.7881,True,3.4581,1.0,000110011001100110000
4801,7.2306,35.0,True,46.6401,True,2.615,1.0,000110011001100110000
4803,6.9082,42.3613,True,62.0281,True,4.8851,1.0,000110011001100110000
4805,7.3755,41.6343,True,60.2066,True,1.2235,1.0,000110011001100110000
4807,7.033,37.7266,True,40.094,True,3.8492,1.0,000110011001100110000
4809,7.5,38.7331,True,57.8188,True,1.9469,1.0,000110011001100110000
4811,7.0488,45.0,True,38.3373,True,4.5093,1.0,000110011001100110000
4812,7.5,35.7977,True,61.515,True,1.0192,1.0,000110011001100110000
4814,6.6037,45.0,True,52.288,True,4.909,1.0,000110011001100110000
4816,6.8152,42.4965,True,54.2988,True,1.8093,1.0,000110011001100110000
4820,7.4823,42.798,True,43.1479,True,2.4598,1.0,000110011001100110000
4821,7.4896,41.5817,True,62.5155,True,3.3358,1.0,000110011001100110000
4826,7.2986,39.1051,True,37.5669,True,1.2061,1.0,000110011001100110000
4827,7.2583,38.504,True,49.0674,True,1.9458,1.0,000110011001100110000
4829,6.9285,44.104,True,30.4386,True,2.9353,0.95,000110011001100110000
4830,6.944,36.7711,True,58.9017,True,3.1357,1.0,000110011001100110000
4832,7.4782,41.7454,True,50.6356,True,1.9979,1.0,000110011001100110000
4833,7.4244,41.5178,True,67.3301,True,2.6988,1.0,000110011001100110000
4834,7.5,38.6991,True,60.7107,True,2.4225,1.0,000110011001100110000
4836,7.3994,35.8247,True,63.2798,True,3.3168,1.0,000110011001100110000
4841,7.4863,45.0,True,79.4876,True,3.3794,1.0,000110011001100110000
4842,6.542,39.7126,True,63.2862,True,1.8041,1.0,000110011001100110000
4843,6.8825,42.6158,True,63.5776,True,1.5793,0.96,000110011001100110000
4844,6.7586,44.4947,True,58.0794,True,1.2121,1.0,000110011001100110000
4847,6.527,45.0,True,45.1349,True,0.3348,0.99,000110011001100110000
4848,7.5,44.3072,True,10.3677,True,4.9471,0.99,000110011001100110000
4851,7.218,40.7685,True,70.5332,True,2.317,1.0,000110011001100110000
4852,7.5,43.0305,True,9.2594,True,3.5053,0.93,000110011001100110000
4854,7.2749,43.8998,True,58.7702,True,4.7415,1.0,000110011001100110000
4856,7.1702,40.7743,True,65.1382,True,1.9946,1.0,000110011001100110000
4857,7.0583,37.5151,True,64.17,True,2.2138,1.0,000110011001100110000
4858,6.6645,42.5781,True,57.2428,True,2.3428,1.0,000110011001100110000
4860,7.2432,36.934,True,65.307,True,3.9449,0.99,000110011001100110000
4861,7.4069,41.4268,True,60.7106,True,2.0923,1.0,000110011001100110000
4862,7.289,41.6229,True,65.1777,True,2.3145,1.0,000110011001100110000
4863,7.5,36.6758,True,79.2207,True,1.4485,0.93,000110011001100110000
4864,7.4144,43.5878,True,14.7383,True,4.2616,0.99,000110011001100110000
4865,6.8167,38.1653,True,52.8302,True,3.9187,1.0,000110011001100110000
4868,6.8117,39.0312,True,52.0787,True,1.8354,1.0,000110011001100110000
4869,7.0059,43.6568,True,51.9134,True,1.3832,1.0,000110011001100110000
4870,7.5,37.8691,True,39.1867,True,4.6016,1.0,000110011001100110000
4871,7.2474,43.9111,True,57.0754,True,1.7345,1.0,000110011001100110000
4872,7.0278,43.0573,True,42.8294,True,2.0979,1.0,000110011001100110000
4876,7.5,35.7574,True,67.3518,True,0.0272,0.98,000110011001100110000
4878,6.7822,42.1317,True,38.3333,True,4.2511,0.99,000110011001100110000
4881,6.896,37.7338,True,67.5299,True,0.5746,0.96,000110011001100110000
4882,7.5,39.5112,True,75.1282,True,1.1805,0.99,000110011001100110000
4883,6.6061,44.4885,True,49.7855,True,3.4163,1.0,000110011001100110000
4886,7.3951,42.5009,True,65.2258,True,2.761,1.0,000110011001100110000
4888,7.4732,35.0373,True,45.4039,True,2.0645,1.0,000110011001100110000
4890,7.2956,37.9714,True,59.7863,True,2.8339,1.0,000110011001100110000
4892,7.2814,36.8365,True,47.8691,True,1.3929,1.0,000110011001100110000
4893,7.3511,45.0,True,53.6225,True,3.3548,1.0,000110011001100110000
4895,7.309,38.8483,True,9.651,True,3.2717,0.99,000110011001100110000
4896,7.3983,39.9315,True,59.0672,True,3.759,1.0,000110011001100110000
4899,7.1307,36.7385,True,57.7579,True,2.3173,1.0,000110011001100110000
4901,7.4804,38.2271,True,37.1815,True,3.1678,0.98,000110011001100110000
4902,6.9754,40.4207,True,56.0254,True,2.0249,1.0,000110011001100110000
4903,6.738,40.6833,True,62.4001,True,1.2885,1.0,000110011001100110000
4904,7.2904,35.0,True,47.3941,True,1.0264,1.0,000110011001100110000
4906,6.5,39.5794,True,48.2683,True,1.4772,1.0,000110011001100110000
4907,7.5,35.4358,True,3.9815,True,2.4592,0.95,000110011001100110000
4909,7.0337,36.4952,True,44.821,True,1.6629,1.0,000110011001100110000
4911,7.5,39.0395,True,56.7481,True,3.5051,1.0,000110011001100110000
4920,6.5,43.4125,True,50.2537,True,4.5183,1.0,000110011001100110000
4922,7.175,39.6684,True,49.8546,True,3.0282,1.0,000110011001100110000
4924,6.8445,42.8864,True,61.7605,True,3.858,0.93,000110011001100110000
4930,7.3901,42.7821,True,15.0958,True,3.9932,1.0,000110011001100110000
4932,6.9354,36.1593,True,59.6023,True,4.2518,1.0,000110011001100110000
4934,7.3394,37.6424,True,67.0864,True,4.3131,0.83,000110011001100110000
4935,6.8149,41.6459,True,58.0284,True,2.6625,1.0,000110011001100110000
4939,6.5,40.6526,True,64.3439,True,4.867,1.0,000110011001100110000
4941,6.7648,45.0,True,48.7376,True,2.0014,1.0,000110011001100110000
4942,7.423,44.3229,True,66.3154,True,5.3498,0.98,000110011001100110000
4945,7.2284,40.1228,True,45.333,True,5.3588,0.99,000110011001100110000
4946,7.5,35.0,True,68.7282,True,0.6119,1.0,000110011001100110000
4947,6.8404,43.6502,True,54.7658,True,0.5257,1.0,000110011001100110000
4950,7.4459,38.4019,True,21.0169,True,4.123,1.0,000110011001100110000
4951,7.5,36.5511,True,74.6834,True,3.3714,0.95,000110011001100110000
4952,6.9662,41.0473,True,34.5088,True,0.8521,0.92,000110011001100110000
4953,7.4865,35.812,True,27.0677,True,0.1963,0.98,000110011001100110000
4955,6.5704,44.7131,True,52.5214,True,1.0196,1.0,000110011001100110000
4957,7.1519,40.9331,True,36.9211,True,2.5968,1.0,000110011001100110000
4960,6.5368,44.8571,True,38.4735,True,1.2257,0.95,000110011001100110000
4962,7.5,44.5066,True,56.2986,True,1.9477,1.0,000110011001100110000
4963,7.4264,41.0951,True,29.2831,True,5.5576,0.98,000110011001100110000
4965,6.6187,39.1281,True,55.9364,True,3.9577,1.0,000110011001100110000
4968,7.5,42.9434,True,49.1286,True,4.3289,1.0,000110011001100110000
4969,7.5,36.6203,True,70.7261,True,3.0669,0.95,000110011001100110000
4971,7.3097,43.7354,True,79.469,True,3.3585,0.95,000110011001100110000
4973,7.4703,42.3992,True,56.3286,True,1.2782,1.0,000110011001100110000
4976,6.948,40.3862,True,60.5216,True,2.1328,0.99,000110011001100110000
4977,6.5,43.1837,True,52.1778,True,1.4376,1.0,000110011001100110000
4978,7.3752,42.7158,True,69.6712,True,5.0096,0.99,000110011001100110000
4979,7.1158,38.1472,True,66.1875,True,0.8669,1.0,000110011001100110000
4980,7.5,43.1065,True,26.0538,True,0.0339,0.98,000110011001100110000
4982,7.2291,40.1712,True,44.1167,True,1.3531,1.0,000110011001100110000
4984,6.5,40.7467,True,57.2241,True,0.9678,1.0,000110011001100110000
4985,7.1293,41.1733,True,38.6706,True,5.0664,1.0,000110011001100110000
4987,6.5,42.5945,True,50.1254,True,2.3785,1.0,000110011001100110000
4993,7.1084,45.0,True,72.2659,True,1.5465,1.0,000110011001100110000
4994,7.3756,45.0,True,62.9376,True,2.2985,1.0,000110011001100110000
4995,7.1635,37.4481,True,69.9772,True,0.1533,0.96,000110011001100110000
4996,6.693,44.9507,True,55.823,True,2.8698,1.0,000110011001100110000
4999,7.5,45.0,True,41.2394,True,5.0344,0.98,000110011001100110000
